unitid,instnm,url,ok,status_code,content_type,saved_path,error
190707,CVPH Medical Center School of Radiologic Technology,https://www.cvph.org/About-CVPH/Privacy-Policy,True,202,text/html; charset=utf-8,data/compilation/html/190707/8c0bf43aa82a585aeaa0c220c1ef63e5c8262c74.html,
190707,CVPH Medical Center School of Radiologic Technology,https://www.cvph.org/Residency-and-Education/School-of-Radiology/,True,202,text/html; charset=utf-8,data/compilation/html/190707/fa5e44c0b8632fbbd7b8493d0884c9df8a3c0ca3.html,
190707,CVPH Medical Center School of Radiologic Technology,https://www.cvph.org/Residency-and-Education/,True,202,text/html; charset=utf-8,data/compilation/html/190707/545ba8de37d8430ccaa2e17e87ac9615c16684fb.html,
190707,CVPH Medical Center School of Radiologic Technology,https://www.cvph.org/Residency-and-Education/School-of-Radiology/Program-Effectiveness,True,202,text/html; charset=utf-8,data/compilation/html/190707/5aaff58c40604732422dad42dd1da641605d96d4.html,
190707,CVPH Medical Center School of Radiologic Technology,https://www.cvph.org/Residency-and-Education/School-of-Radiology/Outcomes-and-Goals,True,202,text/html; charset=utf-8,data/compilation/html/190707/d649d7927ac242785e70a4890a71c19f443c6afb.html,
190707,CVPH Medical Center School of Radiologic Technology,https://www.cvph.org/Departments-and-Programs/Radiology-Imaging/,True,202,text/html; charset=utf-8,data/compilation/html/190707/535a17a2ad9bb2b3b54a286cb3fd8a92dbfd136d.html,
190707,CVPH Medical Center School of Radiologic Technology,https://www.cvph.org/About-CVPH/Press-Releases,True,202,text/html; charset=utf-8,data/compilation/html/190707/44aa4abca0dbeba82790bc83ac7d75923b03741d.html,
190707,CVPH Medical Center School of Radiologic Technology,https://www.cvph.org/Patients-and-Visitors/Patients/Non-discrimination,True,202,text/html; charset=utf-8,data/compilation/html/190707/ed93a32f623bac5d2f38d9b89769ce79bb32d9f7.html,
190707,CVPH Medical Center School of Radiologic Technology,https://www.cvph.org/Research/irb_home,True,202,text/html; charset=utf-8,data/compilation/html/190707/7209f20b5c6cbd9d0f820fe7074d82d895e144e1.html,
190707,CVPH Medical Center School of Radiologic Technology,https://www.cvph.org/About-CVPH/CVPH-Today,True,202,text/html; charset=utf-8,data/compilation/html/190707/aa0f66e00f71166ec18eb334cbdc74be19dfbab3.html,
